Sound	*Index	Redirect	Channel	FileName	IsLocal	IsMusic	IsAmbientScene	IsAmbientEvent	IsUI	Volume Min	Volume Max	Pitch Min	Pitch Max	Group Size	Group Weight	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Falloff	LFEMix	3dSpread	Priority	Stream	Is2D	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3	HDOptOut	Delay	4841
sandmaggot_death_hd2	9434		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_death_2_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_death_hd3	9435		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_death_3_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_death_hd4	9436		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_death_4_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_death_hd5	9437		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_death_5_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_death_hd6	9438		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_death_6_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_emerge_hd1	9439		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_emerge_1_hd.flac	0	0	0	0	0	176	176	90	105	3	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_emerge_hd2	9440		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_emerge_2_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_emerge_hd3	9441		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_emerge_3_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_hit_hd1	9442		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_gethit_1_hd.flac	0	0	0	0	0	176	213	90	120	6	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_hit_hd2	9443		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_gethit_2_hd.flac	0	0	0	0	0	176	213	90	120	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_hit_hd3	9444		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_gethit_3_hd.flac	0	0	0	0	0	176	213	90	120	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_hit_hd4	9445		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_gethit_4_hd.flac	0	0	0	0	0	176	213	90	120	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_hit_hd5	9446		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_gethit_5_hd.flac	0	0	0	0	0	176	213	90	120	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_hit_hd6	9447		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_gethit_6_hd.flac	0	0	0	0	0	176	213	90	120	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_neutral_hd1	9448		sfx/eax/monster_neutral_hd	monster\sandmaggot\monster_sandmaggot_neutral_1_hd.flac	0	0	0	0	0	127	176	90	110	6	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_neutral_hd2	9449		sfx/eax/monster_neutral_hd	monster\sandmaggot\monster_sandmaggot_neutral_2_hd.flac	0	0	0	0	0	127	176	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_neutral_hd3	9450		sfx/eax/monster_neutral_hd	monster\sandmaggot\monster_sandmaggot_neutral_3_hd.flac	0	0	0	0	0	127	176	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_neutral_hd4	9451		sfx/eax/monster_neutral_hd	monster\sandmaggot\monster_sandmaggot_neutral_4_hd.flac	0	0	0	0	0	127	176	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_neutral_hd5	9452		sfx/eax/monster_neutral_hd	monster\sandmaggot\monster_sandmaggot_neutral_5_hd.flac	0	0	0	0	0	127	176	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_neutral_hd6	9453		sfx/eax/monster_neutral_hd	monster\sandmaggot\monster_sandmaggot_neutral_6_hd.flac	0	0	0	0	0	127	176	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_spit_hd1	9454		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_spit_1_hd.flac	0	0	0	0	0	176	176	90	105	6	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_spit_hd2	9455		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_spit_2_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_spit_hd3	9456		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_spit_3_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_spit_hd4	9457		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_spit_4_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_spit_hd5	9458		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_spit_5_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggot_spit_hd6	9459		sfx/monster_hd	monster\sandmaggot\monster_sandmaggot_spit_6_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_attack_hd1	9460		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_attack_1_hd.flac	0	0	0	0	0	87	113	90	105	6	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_attack_hd2	9461		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_attack_2_hd.flac	0	0	0	0	0	87	113	90	105	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_attack_hd3	9462		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_attack_3_hd.flac	0	0	0	0	0	87	113	90	105	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_attack_hd4	9463		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_attack_4_hd.flac	0	0	0	0	0	87	113	90	105	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_attack_hd5	9464		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_attack_5_hd.flac	0	0	0	0	0	87	113	90	105	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_attack_hd6	9465		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_attack_6_hd.flac	0	0	0	0	0	87	113	90	105	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_death_hd1	9466		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_death_1_hd.flac	0	0	0	0	0	176	176	90	105	6	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_death_hd2	9467		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_death_2_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_death_hd3	9468		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_death_3_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_death_hd4	9469		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_death_4_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_death_hd5	9470		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_death_5_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_death_hd6	9471		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_death_6_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_hit_hd1	9472		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_gethit_1_hd.flac	0	0	0	0	0	176	176	90	105	6	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_hit_hd2	9473		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_gethit_2_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_hit_hd3	9474		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_gethit_3_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_hit_hd4	9475		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_gethit_4_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_hit_hd5	9476		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_gethit_5_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_hit_hd6	9477		sfx/monster_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_gethit_6_hd.flac	0	0	0	0	0	176	176	90	105	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_neutral_hd1	9478		sfx/eax/monster_neutral_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_neutral_1_hd.flac	0	0	0	0	0	127	176	90	110	6	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_neutral_hd2	9479		sfx/eax/monster_neutral_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_neutral_2_hd.flac	0	0	0	0	0	127	176	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_neutral_hd3	9480		sfx/eax/monster_neutral_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_neutral_3_hd.flac	0	0	0	0	0	127	176	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_neutral_hd4	9481		sfx/eax/monster_neutral_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_neutral_4_hd.flac	0	0	0	0	0	127	176	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_neutral_hd5	9482		sfx/eax/monster_neutral_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_neutral_5_hd.flac	0	0	0	0	0	127	176	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotbaby_neutral_hd6	9483		sfx/eax/monster_neutral_hd	monster\sandmaggotbaby\monster_sandmaggotbaby_neutral_6_hd.flac	0	0	0	0	0	127	176	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotegg_death_hd1	9484		sfx/monster_hd	monster\sandmaggotegg\monster_sandmaggotegg_death_1_hd.flac	0	0	0	0	0	176	176	95	100	4	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotegg_death_hd2	9485		sfx/monster_hd	monster\sandmaggotegg\monster_sandmaggotegg_death_2_hd.flac	0	0	0	0	0	176	176	95	100	0	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotegg_death_hd3	9486		sfx/monster_hd	monster\sandmaggotegg\monster_sandmaggotegg_death_3_hd.flac	0	0	0	0	0	176	176	95	100	0	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotegg_death_hd4	9487		sfx/monster_hd	monster\sandmaggotegg\monster_sandmaggotegg_death_4_hd.flac	0	0	0	0	0	176	176	95	100	0	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotegg_hatch_hd1	9488		sfx/monster_hd	monster\sandmaggotegg\monster_sandmaggotegg_hatch_1_hd.flac	0	0	0	0	0	176	176	95	100	3	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotegg_hatch_hd2	9489		sfx/monster_hd	monster\sandmaggotegg\monster_sandmaggotegg_hatch_2_hd.flac	0	0	0	0	0	176	176	95	100	0	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotegg_hatch_hd3	9490		sfx/monster_hd	monster\sandmaggotegg\monster_sandmaggotegg_hatch_3_hd.flac	0	0	0	0	0	176	176	95	100	0	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotegg_neutral_hd1	9491		sfx/eax/monster_neutral_hd	monster\sandmaggotegg\monster_sandmaggotegg_neutral_1_hd.flac	0	0	0	0	0	127	176	90	110	5	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotegg_neutral_hd2	9492		sfx/eax/monster_neutral_hd	monster\sandmaggotegg\monster_sandmaggotegg_neutral_2_hd.flac	0	0	0	0	0	127	176	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotegg_neutral_hd3	9493		sfx/eax/monster_neutral_hd	monster\sandmaggotegg\monster_sandmaggotegg_neutral_3_hd.flac	0	0	0	0	0	127	176	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotegg_neutral_hd4	9494		sfx/eax/monster_neutral_hd	monster\sandmaggotegg\monster_sandmaggotegg_neutral_4_hd.flac	0	0	0	0	0	127	176	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotegg_neutral_hd5	9495		sfx/eax/monster_neutral_hd	monster\sandmaggotegg\monster_sandmaggotegg_neutral_5_hd.flac	0	0	0	0	0	127	176	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotmama_goo_hit_hd1	9496		sfx/monster_hd	monster\sandmaggotmama\monster_sandmaggotmama_goohit_1_hd.flac	0	0	0	0	0	90	112	90	105	5	0	0	0	0	0	1	0	8	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotmama_goo_hit_hd2	9497		sfx/monster_hd	monster\sandmaggotmama\monster_sandmaggotmama_goohit_2_hd.flac	0	0	0	0	0	90	112	90	105	0	0	0	0	0	0	1	0	8	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotmama_goo_hit_hd3	9498		sfx/monster_hd	monster\sandmaggotmama\monster_sandmaggotmama_goohit_3_hd.flac	0	0	0	0	0	90	112	90	105	0	0	0	0	0	0	1	0	8	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotmama_goo_hit_hd4	9499		sfx/monster_hd	monster\sandmaggotmama\monster_sandmaggotmama_goohit_4_hd.flac	0	0	0	0	0	90	112	90	105	0	0	0	0	0	0	1	0	8	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
sandmaggotmama_goo_hit_hd5	9500		sfx/monster_hd	monster\sandmaggotmama\monster_sandmaggotmama_goohit_5_hd.flac	0	0	0	0	0	90	112	90	105	0	0	0	0	0	0	1	0	8	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
scimitar_appear_hd1	9501		sfx/monster_hd	monster\scimitar\monster_scimitar_appear_1_hd.flac	0	0	0	0	0	255	255	90	105	4	0	1	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	44642	-1	-1	0	0	
scimitar_appear_hd2	9502		sfx/monster_hd	monster\scimitar\monster_scimitar_appear_2_hd.flac	0	0	0	0	0	255	255	90	105	0	0	1	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	39944	-1	-1	0	0	
scimitar_appear_hd3	9503		sfx/monster_hd	monster\scimitar\monster_scimitar_appear_3_hd.flac	0	0	0	0	0	255	255	90	105	0	0	1	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	39950	-1	-1	0	0	
scimitar_appear_hd4	9504		sfx/monster_hd	monster\scimitar\monster_scimitar_appear_4_hd.flac	0	0	0	0	0	255	255	90	105	0	0	1	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	39920	-1	-1	0	0	
scimitar_attack_hd1	9505		sfx/monster_hd	monster\scimitar\monster_scimitar_attack_1_hd.flac	0	0	0	0	0	255	255	90	105	4	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
scimitar_attack_hd2	9506		sfx/monster_hd	monster\scimitar\monster_scimitar_attack_2_hd.flac	0	0	0	0	0	255	255	90	105	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
scimitar_attack_hd3	9507		sfx/monster_hd	monster\scimitar\monster_scimitar_attack_3_hd.flac	0	0	0	0	0	255	255	90	105	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
scimitar_attack_hd4	9508		sfx/monster_hd	monster\scimitar\monster_scimitar_attack_4_hd.flac	0	0	0	0	0	255	255	90	105	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
scimitar_death_hd1	9509		sfx/monster_hd	monster\scimitar\monster_scimitar_death_1_hd.flac	0	0	0	0	0	255	255	90	105	4	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
scimitar_death_hd2	9510		sfx/monster_hd	monster\scimitar\monster_scimitar_death_2_hd.flac	0	0	0	0	0	255	255	90	105	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
scimitar_death_hd3	9511		sfx/monster_hd	monster\scimitar\monster_scimitar_death_3_hd.flac	0	0	0	0	0	255	255	90	105	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
scimitar_death_hd4	9512		sfx/monster_hd	monster\scimitar\monster_scimitar_death_4_hd.flac	0	0	0	0	0	255	255	90	105	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
scimitar_hit_hd1	9513		sfx/monster_hd	monster\scimitar\monster_scimitar_gethit_1_hd.flac	0	0	0	0	0	255	255	90	105	4	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
scimitar_hit_hd2	9514		sfx/monster_hd	monster\scimitar\monster_scimitar_gethit_2_hd.flac	0	0	0	0	0	255	255	90	105	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
scimitar_hit_hd3	9515		sfx/monster_hd	monster\scimitar\monster_scimitar_gethit_3_hd.flac	0	0	0	0	0	255	255	90	105	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
scimitar_hit_hd4	9516		sfx/monster_hd	monster\scimitar\monster_scimitar_gethit_4_hd.flac	0	0	0	0	0	255	255	90	105	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_attack_hd1	9517		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_attack_1_hd.flac	0	0	0	0	0	200	200	90	105	6	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_attack_hd2	9518		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_attack_2_hd.flac	0	0	0	0	0	200	200	90	105	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_attack_hd3	9519		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_attack_3_hd.flac	0	0	0	0	0	200	200	90	105	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_attack_hd4	9520		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_attack_4_hd.flac	0	0	0	0	0	200	200	90	105	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_attack_hd5	9521		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_attack_5_hd.flac	0	0	0	0	0	200	200	90	105	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_attack_hd6	9522		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_attack_6_hd.flac	0	0	0	0	0	200	200	90	105	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_death_hd1	9523		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_death_1_hd.flac	0	0	0	0	0	200	200	120	120	6	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_death_hd2	9524		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_death_2_hd.flac	0	0	0	0	0	200	200	120	120	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_death_hd3	9525		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_death_3_hd.flac	0	0	0	0	0	200	200	120	120	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_death_hd4	9526		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_death_4_hd.flac	0	0	0	0	0	200	200	120	120	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_death_hd5	9527		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_death_5_hd.flac	0	0	0	0	0	200	200	120	120	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_death_hd6	9528		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_death_6_hd.flac	0	0	0	0	0	200	200	120	120	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_hit_hd1	9529		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_gethit_1_hd.flac	0	0	0	0	0	200	200	90	105	6	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_hit_hd2	9530		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_gethit_2_hd.flac	0	0	0	0	0	200	200	90	105	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_hit_hd3	9531		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_gethit_3_hd.flac	0	0	0	0	0	200	200	90	105	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_hit_hd4	9532		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_gethit_4_hd.flac	0	0	0	0	0	200	200	90	105	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_hit_hd5	9533		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_gethit_5_hd.flac	0	0	0	0	0	200	200	90	105	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_hit_hd6	9534		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_gethit_6_hd.flac	0	0	0	0	0	200	200	90	105	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_neutral_hd1	9535		sfx/eax/monster_neutral_hd	monster\serpentdemon\monster_serpentdemon_neutral_1_hd.flac	0	0	0	0	0	127	144	90	110	3	0	0	0	0	1	0	0	0	1	0	60	100	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_neutral_hd2	9536		sfx/eax/monster_neutral_hd	monster\serpentdemon\monster_serpentdemon_neutral_2_hd.flac	0	0	0	0	0	127	144	90	110	0	0	0	0	0	1	0	0	0	1	0	60	100	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_neutral_hd3	9537		sfx/eax/monster_neutral_hd	monster\serpentdemon\monster_serpentdemon_neutral_3_hd.flac	0	0	0	0	0	127	144	90	110	0	0	0	0	0	1	0	0	0	1	0	60	100	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_tail_hd1	9538		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_attacktail_1_hd.flac	0	0	0	0	0	200	200	90	105	6	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
serpentdemon_tail_hd2	9539		sfx/monster_hd	monster\serpentdemon\monster_serpentdemon_attacktail_2_hd.flac	0	0	0	0	0	200	200	90	105	0	0	0	0	0	1	0	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
